대여소_ID,주간,시간대,동일대여소대여반납,중구내대여반납,유출량,유입량
ST-1670,주말,4,0,0,2,0
ST-1670,주말,5,0,0,1,0
ST-1670,주말,7,0,1,0,0
ST-1670,주말,10,0,0,2,0
ST-1670,주말,11,1,0,0,0
ST-1670,주말,12,1,0,3,0
ST-1670,주말,13,0,3,2,0
ST-1670,주말,14,1,2,5,0
ST-1670,주말,15,0,8,8,0
ST-1670,주말,16,1,3,8,0
ST-1670,주말,17,0,1,9,0
ST-1670,주말,18,0,1,4,0
ST-1670,주말,19,0,3,1,0
ST-1670,주말,20,0,2,3,0
ST-1670,주말,21,0,1,2,0
ST-1670,주말,22,0,2,1,0
ST-1670,주말,23,0,0,1,0
ST-1670,평일,0,0,2,3,0
ST-1670,평일,1,0,0,1,0
ST-1670,평일,2,0,0,1,0
ST-1670,평일,3,0,0,1,0
ST-1670,평일,6,3,0,1,0
ST-1670,평일,7,2,8,0,0
ST-1670,평일,8,0,21,1,0
ST-1670,평일,9,2,5,4,0
ST-1670,평일,10,0,10,3,0
ST-1670,평일,11,2,9,7,0
ST-1670,평일,12,3,8,3,0
ST-1670,평일,13,0,15,3,0
ST-1670,평일,14,1,7,7,0
ST-1670,평일,15,0,4,4,0
ST-1670,평일,16,0,9,10,0
ST-1670,평일,17,0,6,7,0
ST-1670,평일,18,0,5,24,0
ST-1670,평일,19,0,2,14,0
ST-1670,평일,20,0,1,8,0
ST-1670,평일,21,0,4,3,0
ST-1670,평일,22,0,0,2,0
ST-1670,평일,23,0,1,0,0
ST-1675,주말,3,0,0,0,2
ST-1675,주말,10,0,0,0,1
ST-1675,주말,11,0,0,0,1
ST-1675,주말,12,0,0,0,2
ST-1675,주말,16,0,0,0,1
ST-1675,주말,21,0,0,0,1
ST-1675,주말,23,0,0,0,2
ST-1675,평일,1,0,0,0,1
ST-1675,평일,8,0,0,0,1
ST-1675,평일,10,0,0,0,1
ST-1675,평일,12,0,0,0,2
ST-1675,평일,14,0,0,0,1
ST-1675,평일,15,0,0,0,2
ST-1675,평일,16,0,0,0,1
ST-1675,평일,17,0,0,0,3
ST-1675,평일,19,0,0,0,1
ST-1675,평일,20,0,0,0,1
ST-1675,평일,22,0,0,0,2
ST-1678,주말,19,0,0,0,1
ST-1678,평일,17,0,0,0,1
ST-168,주말,8,0,0,0,1
ST-168,주말,11,0,0,0,1
ST-168,주말,12,0,0,0,1
ST-168,주말,14,0,0,0,2
ST-168,주말,17,0,0,0,2
ST-168,주말,18,0,0,0,3
ST-168,주말,19,0,0,0,1
ST-168,평일,7,0,0,0,2
ST-168,평일,8,0,0,0,2
ST-168,평일,9,0,0,0,3
ST-168,평일,10,0,0,0,1
ST-168,평일,13,0,0,0,1
ST-168,평일,14,0,0,0,2
ST-168,평일,16,0,0,0,2
ST-168,평일,17,0,0,0,1
ST-168,평일,18,0,0,0,12
ST-168,평일,19,0,0,0,7
ST-168,평일,20,0,0,0,3
ST-1680,평일,7,0,0,0,5
ST-1680,평일,9,0,0,0,2
ST-1681,주말,19,0,0,0,1
ST-1681,평일,18,0,0,0,2
ST-1684,주말,9,0,0,0,1
ST-1687,주말,10,0,0,0,1
ST-169,주말,9,0,0,0,2
ST-169,주말,10,0,0,0,2
ST-169,주말,11,0,0,0,3
ST-169,주말,13,0,0,0,1
ST-169,주말,14,0,0,0,3
ST-169,주말,15,0,0,0,2
ST-169,주말,16,0,0,0,6
ST-169,주말,17,0,0,0,9
ST-169,주말,18,0,0,0,6
ST-169,주말,19,0,0,0,8
ST-169,주말,20,0,0,0,4
ST-169,주말,21,0,0,0,2
ST-169,주말,22,0,0,0,1
ST-169,평일,5,0,0,0,1
ST-169,평일,7,0,0,0,4
ST-169,평일,8,0,0,0,7
ST-169,평일,9,0,0,0,5
ST-169,평일,10,0,0,0,8
ST-169,평일,11,0,0,0,7
ST-169,평일,12,0,0,0,4
ST-169,평일,13,0,0,0,4
ST-169,평일,14,0,0,0,5
ST-169,평일,15,0,0,0,5
ST-169,평일,16,0,0,0,8
ST-169,평일,17,0,0,0,14
ST-169,평일,18,0,0,0,19
ST-169,평일,19,0,0,0,7
ST-169,평일,20,0,0,0,21
ST-169,평일,21,0,0,0,6
ST-169,평일,22,0,0,0,2
ST-1691,주말,19,0,0,0,1
ST-1691,주말,21,0,0,0,1
ST-1691,평일,13,0,0,0,1
ST-1691,평일,20,0,0,0,2
ST-1691,평일,22,0,0,0,2
ST-1699,평일,17,0,0,0,1
ST-17,주말,7,0,0,0,1
ST-17,주말,9,0,0,0,2
ST-17,주말,21,0,0,0,1
ST-17,평일,0,0,0,0,1
ST-17,평일,4,0,0,0,8
ST-17,평일,6,0,0,0,2
ST-17,평일,7,0,0,0,9
ST-17,평일,22,0,0,0,1
ST-170,주말,3,0,0,0,2
ST-170,주말,7,0,0,0,7
ST-170,주말,9,0,0,0,2
ST-170,주말,10,0,0,0,5
ST-170,주말,11,0,0,0,4
ST-170,주말,12,0,0,0,1
ST-170,주말,13,0,0,0,2
ST-170,주말,14,0,0,0,7
ST-170,주말,15,0,0,0,3
ST-170,주말,16,0,0,0,9
ST-170,주말,17,0,0,0,4
ST-170,주말,18,0,0,0,3
ST-170,주말,19,0,0,0,2
ST-170,주말,20,0,0,0,1
ST-170,주말,21,0,0,0,2
ST-170,평일,1,0,0,0,1
ST-170,평일,2,0,0,0,1
ST-170,평일,4,0,0,0,1
ST-170,평일,6,0,0,0,2
ST-170,평일,7,0,0,0,15
ST-170,평일,8,0,0,0,14
ST-170,평일,9,0,0,0,15
ST-170,평일,10,0,0,0,26
ST-170,평일,11,0,0,0,8
ST-170,평일,12,0,0,0,3
ST-170,평일,13,0,0,0,7
ST-170,평일,14,0,0,0,12
ST-170,평일,15,0,0,0,6
ST-170,평일,16,0,0,0,3
ST-170,평일,17,0,0,0,7
ST-170,평일,18,0,0,0,11
ST-170,평일,19,0,0,0,4
ST-170,평일,20,0,0,0,4
ST-170,평일,21,0,0,0,1
ST-170,평일,22,0,0,0,1
ST-171,주말,6,0,0,0,2
ST-171,주말,7,0,0,0,5
ST-171,주말,8,0,0,0,1
ST-171,주말,12,0,0,0,1
ST-171,주말,14,0,0,0,2
ST-171,주말,15,0,0,0,2
ST-171,주말,16,0,0,0,2
ST-171,주말,17,0,0,0,1
ST-171,주말,19,0,0,0,3
ST-171,주말,21,0,0,0,2
ST-171,주말,23,0,0,0,1
ST-171,평일,0,0,0,0,3
ST-171,평일,1,0,0,0,1
ST-171,평일,6,0,0,0,7
ST-171,평일,7,0,0,0,5
ST-171,평일,8,0,0,0,21
ST-171,평일,9,0,0,0,6
ST-171,평일,10,0,0,0,6
ST-171,평일,11,0,0,0,1
ST-171,평일,12,0,0,0,5
ST-171,평일,13,0,0,0,3
ST-171,평일,14,0,0,0,3
ST-171,평일,15,0,0,0,1
ST-171,평일,16,0,0,0,8
ST-171,평일,17,0,0,0,10
ST-171,평일,18,0,0,0,7
ST-171,평일,19,0,0,0,3
ST-171,평일,20,0,0,0,3
ST-171,평일,21,0,0,0,6
ST-171,평일,22,0,0,0,3
ST-171,평일,23,0,0,0,1
ST-172,주말,0,0,0,0,1
ST-172,주말,6,0,0,0,1
ST-172,주말,7,0,0,0,1
ST-172,주말,10,0,0,0,1
ST-172,주말,12,0,0,0,2
ST-172,주말,13,0,0,0,2
ST-172,주말,14,0,0,0,1
ST-172,주말,15,0,0,0,1
ST-172,주말,16,0,0,0,2
ST-172,주말,22,0,0,0,3
ST-172,주말,23,0,0,0,1
ST-172,평일,0,0,0,0,8
ST-172,평일,5,0,0,0,2
ST-172,평일,6,0,0,0,10
ST-172,평일,7,0,0,0,7
ST-172,평일,8,0,0,0,16
ST-172,평일,9,0,0,0,12
ST-172,평일,10,0,0,0,4
ST-172,평일,11,0,0,0,2
ST-172,평일,13,0,0,0,1
ST-172,평일,14,0,0,0,1
ST-172,평일,15,0,0,0,3
ST-172,평일,16,0,0,0,4
ST-172,평일,17,0,0,0,8
ST-172,평일,18,0,0,0,5
ST-172,평일,19,0,0,0,2
ST-172,평일,20,0,0,0,2
ST-172,평일,21,0,0,0,2
ST-172,평일,22,0,0,0,5
ST-1721,주말,5,0,0,0,6
ST-1721,주말,7,0,0,0,1
ST-1721,주말,8,0,0,0,5
ST-1721,주말,9,0,0,0,2
ST-1721,주말,10,0,0,0,2
ST-1721,주말,12,0,0,0,1
ST-1721,주말,13,0,0,0,1
ST-1721,주말,14,0,0,0,1
ST-1721,주말,15,0,0,0,3
ST-1721,주말,16,0,0,0,3
ST-1721,주말,17,0,0,0,3
ST-1721,주말,18,0,0,0,3
ST-1721,주말,19,0,0,0,1
ST-1721,주말,20,0,0,0,1
ST-1721,평일,1,0,0,0,1
ST-1721,평일,2,0,0,0,1
ST-1721,평일,3,0,0,0,5
ST-1721,평일,4,0,0,0,1
ST-1721,평일,5,0,0,0,9
ST-1721,평일,6,0,0,0,2
ST-1721,평일,7,0,0,0,2
ST-1721,평일,9,0,0,0,3
ST-1721,평일,10,0,0,0,1
ST-1721,평일,11,0,0,0,6
ST-1721,평일,12,0,0,0,4
ST-1721,평일,13,0,0,0,1
ST-1721,평일,14,0,0,0,1
ST-1721,평일,16,0,0,0,1
ST-1721,평일,17,0,0,0,6
ST-1721,평일,18,0,0,0,9
ST-1721,평일,19,0,0,0,2
ST-1721,평일,20,0,0,0,1
ST-1721,평일,21,0,0,0,7
ST-1721,평일,22,0,0,0,1
ST-1721,평일,23,0,0,0,1
ST-1723,주말,7,0,0,0,1
ST-1723,주말,10,0,0,0,1
ST-1723,주말,18,0,0,0,3
ST-1723,주말,19,0,0,0,3
ST-1723,주말,21,0,0,0,1
ST-1723,평일,0,0,0,0,1
ST-1723,평일,7,0,0,0,4
ST-1723,평일,17,0,0,0,1
ST-1723,평일,18,0,0,0,9
ST-1723,평일,19,0,0,0,2
ST-1723,평일,22,0,0,0,1
ST-1724,평일,8,0,0,0,1
ST-1724,평일,10,0,0,0,1
ST-1725,주말,10,0,0,0,2
ST-1725,평일,9,0,0,0,2
ST-1725,평일,10,0,0,0,1
ST-1725,평일,11,0,0,0,1
ST-173,주말,0,0,0,0,3
ST-173,주말,10,0,0,0,2
ST-173,주말,12,0,0,0,1
ST-173,주말,13,0,0,0,1
ST-173,주말,14,0,0,0,1
ST-173,주말,15,0,0,0,1
ST-173,주말,16,0,0,0,3
ST-173,주말,17,0,0,0,2
ST-173,주말,18,0,0,0,2
ST-173,주말,19,0,0,0,3
ST-173,주말,21,0,0,0,3
ST-173,주말,22,0,0,0,3
ST-173,주말,23,0,0,0,2
ST-173,평일,2,0,0,0,1
ST-173,평일,4,0,0,0,1
ST-173,평일,6,0,0,0,1
ST-173,평일,7,0,0,0,1
ST-173,평일,8,0,0,0,12
ST-173,평일,9,0,0,0,3
ST-173,평일,10,0,0,0,9
ST-173,평일,11,0,0,0,2
ST-173,평일,12,0,0,0,2
ST-173,평일,13,0,0,0,3
ST-173,평일,14,0,0,0,4
ST-173,평일,15,0,0,0,5
ST-173,평일,16,0,0,0,5
ST-173,평일,17,0,0,0,3
ST-173,평일,18,0,0,0,3
ST-173,평일,19,0,0,0,6
ST-173,평일,20,0,0,0,8
ST-173,평일,21,0,0,0,2
ST-173,평일,22,0,0,0,4
ST-173,평일,23,0,0,0,2
ST-1734,평일,19,0,0,0,1
ST-1739,평일,1,0,0,0,1
ST-1739,평일,3,0,0,0,1
ST-1739,평일,16,0,0,0,1
ST-174,주말,6,0,0,0,1
ST-174,주말,7,0,0,0,1
ST-174,주말,8,0,0,0,1
ST-174,주말,9,0,0,0,2
ST-174,주말,10,0,0,0,1
ST-174,주말,11,0,0,0,2
ST-174,주말,12,0,0,0,1
ST-174,주말,13,0,0,0,2
ST-174,주말,14,0,0,0,3
ST-174,주말,15,0,0,0,3
ST-174,주말,16,0,0,0,1
ST-174,주말,17,0,0,0,3
ST-174,주말,20,0,0,0,2
ST-174,주말,21,0,0,0,1
ST-174,주말,22,0,0,0,4
ST-174,주말,23,0,0,0,1
ST-174,평일,1,0,0,0,1
ST-174,평일,5,0,0,0,18
ST-174,평일,6,0,0,0,2
ST-174,평일,7,0,0,0,1
ST-174,평일,8,0,0,0,7
ST-174,평일,9,0,0,0,2
ST-174,평일,10,0,0,0,2
ST-174,평일,11,0,0,0,5
ST-174,평일,12,0,0,0,4
ST-174,평일,13,0,0,0,1
ST-174,평일,14,0,0,0,6
ST-174,평일,15,0,0,0,7
ST-174,평일,16,0,0,0,11
ST-174,평일,17,0,0,0,11
ST-174,평일,18,0,0,0,8
ST-174,평일,19,0,0,0,4
ST-174,평일,20,0,0,0,3
ST-174,평일,21,0,0,0,3
ST-174,평일,22,0,0,0,7
ST-174,평일,23,0,0,0,7
ST-175,주말,0,0,0,0,3
ST-175,주말,1,0,0,0,7
ST-175,주말,2,0,0,0,1
ST-175,주말,3,0,0,0,1
ST-175,주말,4,0,0,0,3
ST-175,주말,5,0,0,0,2
ST-175,주말,6,0,0,0,3
ST-175,주말,7,0,0,0,7
ST-175,주말,8,0,0,0,5
ST-175,주말,9,0,0,0,4
ST-175,주말,10,0,0,0,6
ST-175,주말,11,0,0,0,5
ST-175,주말,12,0,0,0,15
ST-175,주말,13,0,0,0,12
ST-175,주말,14,0,0,0,21
ST-175,주말,15,0,0,0,15
ST-175,주말,16,0,0,0,14
ST-175,주말,17,0,0,0,15
ST-175,주말,18,0,0,0,17
ST-175,주말,19,0,0,0,15
ST-175,주말,20,0,0,0,15
ST-175,주말,21,0,0,0,10
ST-175,주말,22,0,0,0,6
ST-175,주말,23,0,0,0,1
ST-175,평일,0,0,0,0,12
ST-175,평일,1,0,0,0,7
ST-175,평일,2,0,0,0,6
ST-175,평일,3,0,0,0,4
ST-175,평일,4,0,0,0,3
ST-175,평일,5,0,0,0,9
ST-175,평일,6,0,0,0,16
ST-175,평일,7,0,0,0,27
ST-175,평일,8,0,0,0,59
ST-175,평일,9,0,0,0,50
ST-175,평일,10,0,0,0,18
ST-175,평일,11,0,0,0,21
ST-175,평일,12,0,0,0,23
ST-175,평일,13,0,0,0,26
ST-175,평일,14,0,0,0,27
ST-175,평일,15,0,0,0,19
ST-175,평일,16,0,0,0,40
ST-175,평일,17,0,0,0,23
ST-175,평일,18,0,0,0,53
ST-175,평일,19,0,0,0,46
ST-175,평일,20,0,0,0,23
ST-175,평일,21,0,0,0,34
ST-175,평일,22,0,0,0,25
ST-175,평일,23,0,0,0,8
ST-1752,평일,7,0,0,0,2
ST-1752,평일,17,0,0,0,2
ST-1756,주말,6,0,0,0,1
ST-1756,주말,7,0,0,0,1
ST-1756,주말,10,0,0,0,4
ST-1756,주말,11,0,0,0,1
ST-1756,주말,13,0,0,0,3
ST-1756,주말,14,0,0,0,8
ST-1756,주말,16,0,0,0,9
ST-1756,주말,17,0,0,0,2
ST-1756,주말,18,0,0,0,3
ST-1756,주말,19,0,0,0,6
ST-1756,주말,20,0,0,0,1
ST-1756,평일,4,0,0,0,5
ST-1756,평일,5,0,0,0,25
ST-1756,평일,7,0,0,0,10
ST-1756,평일,8,0,0,0,15
ST-1756,평일,9,0,0,0,8
ST-1756,평일,10,0,0,0,5
ST-1756,평일,11,0,0,0,4
ST-1756,평일,12,0,0,0,4
ST-1756,평일,13,0,0,0,2
ST-1756,평일,14,0,0,0,5
ST-1756,평일,15,0,0,0,8
ST-1756,평일,16,0,0,0,10
ST-1756,평일,17,0,0,0,10
ST-1756,평일,18,0,0,0,6
ST-1756,평일,19,0,0,0,7
ST-1756,평일,20,0,0,0,2
ST-1756,평일,21,0,0,0,3
ST-1756,평일,22,0,0,0,5
ST-1758,주말,16,0,0,0,1
ST-1758,평일,11,0,0,0,1
ST-1758,평일,14,0,0,0,1
ST-1758,평일,21,0,0,0,1
ST-1759,주말,10,0,0,0,1
ST-1759,주말,12,0,0,0,1
ST-1759,주말,15,0,0,0,1
ST-1759,주말,17,0,0,0,1
ST-1759,주말,18,0,0,0,2
ST-1759,주말,20,0,0,0,1
ST-1759,평일,7,0,0,0,13
ST-1759,평일,8,0,0,0,1
ST-1759,평일,9,0,0,0,2
ST-1759,평일,11,0,0,0,1
ST-1759,평일,12,0,0,0,1
ST-1759,평일,13,0,0,0,1
ST-1759,평일,16,0,0,0,2
ST-1759,평일,17,0,0,0,6
ST-1759,평일,18,0,0,0,16
ST-1759,평일,20,0,0,0,1
ST-176,주말,0,0,0,0,2
ST-176,주말,1,0,0,0,2
ST-176,주말,2,0,0,0,6
ST-176,주말,5,0,0,0,1
ST-176,주말,6,0,0,0,2
ST-176,주말,7,0,0,0,5
ST-176,주말,8,0,0,0,4
ST-176,주말,9,0,0,0,14
ST-176,주말,10,0,0,0,7
ST-176,주말,11,0,0,0,17
ST-176,주말,12,0,0,0,9
ST-176,주말,13,0,0,0,20
ST-176,주말,14,0,0,0,13
ST-176,주말,15,0,0,0,19
ST-176,주말,16,0,0,0,19
ST-176,주말,17,0,0,0,10
ST-176,주말,18,0,0,0,10
ST-176,주말,19,0,0,0,7
ST-176,주말,20,0,0,0,7
ST-176,주말,21,0,0,0,5
ST-176,주말,22,0,0,0,1
ST-176,주말,23,0,0,0,5
ST-176,평일,0,0,0,0,4
ST-176,평일,1,0,0,0,1
ST-176,평일,2,0,0,0,5
ST-176,평일,3,0,0,0,3
ST-176,평일,4,0,0,0,1
ST-176,평일,5,0,0,0,6
ST-176,평일,6,0,0,0,40
ST-176,평일,7,0,0,0,136
ST-176,평일,8,0,0,0,112
ST-176,평일,9,0,0,0,25
ST-176,평일,10,0,0,0,13
ST-176,평일,11,0,0,0,15
ST-176,평일,12,0,0,0,14
ST-176,평일,13,0,0,0,15
ST-176,평일,14,0,0,0,9
ST-176,평일,15,0,0,0,9
ST-176,평일,16,0,0,0,14
ST-176,평일,17,0,0,0,25
ST-176,평일,18,0,0,0,29
ST-176,평일,19,0,0,0,32
ST-176,평일,20,0,0,0,24
ST-176,평일,21,0,0,0,13
ST-176,평일,22,0,0,0,11
ST-176,평일,23,0,0,0,14
ST-1761,주말,0,3,1,3,0
ST-1761,주말,1,0,2,2,0
ST-1761,주말,2,0,0,2,0
ST-1761,주말,3,0,0,1,0
ST-1761,주말,4,0,0,3,0
ST-1761,주말,6,0,1,0,0
ST-1761,주말,7,0,2,0,0
ST-1761,주말,8,0,1,3,0
ST-1761,주말,9,0,1,0,0
ST-1761,주말,10,1,0,1,0
ST-1761,주말,11,1,2,0,0
ST-1761,주말,12,0,1,2,0
ST-1761,주말,13,0,1,1,0
ST-1761,주말,14,0,4,2,0
ST-1761,주말,15,0,3,2,0
ST-1761,주말,16,0,4,1,0
ST-1761,주말,17,0,1,2,0
ST-1761,주말,18,1,3,6,0
ST-1761,주말,19,1,1,4,0
ST-1761,주말,20,1,1,3,0
ST-1761,주말,21,0,2,2,0
ST-1761,주말,22,0,1,1,0
ST-1761,주말,23,0,0,2,0
ST-1761,평일,0,0,1,12,0
ST-1761,평일,1,0,1,2,0
ST-1761,평일,2,0,1,4,0
ST-1761,평일,4,0,1,0,0
ST-1761,평일,5,0,1,0,0
ST-1761,평일,6,0,7,0,0
ST-1761,평일,7,0,28,7,0
ST-1761,평일,8,0,67,32,0
ST-1761,평일,9,0,22,26,0
ST-1761,평일,10,7,17,6,0
ST-1761,평일,11,12,48,13,0
ST-1761,평일,12,6,19,15,0
ST-1761,평일,13,5,14,13,0
ST-1761,평일,14,8,12,18,0
ST-1761,평일,15,6,12,7,0
ST-1761,평일,16,2,20,18,0
ST-1761,평일,17,6,46,54,0
ST-1761,평일,18,2,26,30,0
ST-1761,평일,19,1,9,12,0
ST-1761,평일,20,3,17,12,0
ST-1761,평일,21,2,4,13,0
ST-1761,평일,22,0,1,13,0
ST-1761,평일,23,0,3,7,0
ST-1768,주말,2,0,0,1,0
ST-1768,주말,3,0,1,0,0
ST-1768,주말,6,0,1,0,0
ST-1768,주말,8,0,0,1,0
ST-1768,주말,9,0,2,0,0
ST-1768,주말,10,0,1,0,0
ST-1768,주말,11,0,0,2,0
ST-1768,주말,12,0,2,0,0
ST-1768,주말,13,0,4,2,0
ST-1768,주말,14,0,3,1,0
ST-1768,주말,15,1,4,1,0
ST-1768,주말,16,0,3,3,0
ST-1768,주말,17,1,3,7,0
ST-1768,주말,18,0,3,2,0
ST-1768,주말,19,0,1,1,0
ST-1768,주말,20,0,3,4,0
ST-1768,주말,21,0,8,3,0
ST-1768,주말,22,0,2,2,0
ST-1768,주말,23,0,0,1,0
ST-1768,평일,0,0,1,10,0
ST-1768,평일,1,0,0,2,0
ST-1768,평일,2,0,0,1,0
ST-1768,평일,5,0,0,1,0
ST-1768,평일,7,0,10,14,0
ST-1768,평일,8,0,30,11,0
ST-1768,평일,9,0,3,2,0
ST-1768,평일,10,0,6,1,0
ST-1768,평일,11,0,3,3,0
ST-1768,평일,12,1,5,1,0
ST-1768,평일,13,0,4,1,0
ST-1768,평일,14,0,4,2,0
ST-1768,평일,15,0,2,7,0
ST-1768,평일,16,0,2,4,0
ST-1768,평일,17,0,7,5,0
ST-1768,평일,18,0,3,24,0
ST-1768,평일,19,0,7,6,0
ST-1768,평일,20,0,7,10,0
ST-1768,평일,21,0,6,8,0
ST-1768,평일,22,0,7,6,0
ST-1768,평일,23,0,6,3,0
ST-1769,주말,0,0,0,1,0
ST-1769,주말,2,0,0,1,0
ST-1769,주말,4,0,0,1,0
ST-1769,주말,7,0,1,1,0
ST-1769,주말,9,0,1,1,0
ST-1769,주말,10,0,1,0,0
ST-1769,주말,12,0,2,0,0
ST-1769,주말,14,0,0,2,0
ST-1769,주말,15,0,3,1,0
ST-1769,주말,16,0,1,8,0
ST-1769,주말,17,0,2,2,0
ST-1769,주말,19,0,0,1,0
ST-1769,평일,0,0,0,1,0
ST-1769,평일,4,0,0,2,0
ST-1769,평일,6,0,3,0,0
ST-1769,평일,7,0,19,2,0
ST-1769,평일,8,0,28,12,0
ST-1769,평일,9,0,3,4,0
ST-1769,평일,10,0,4,4,0
ST-1769,평일,11,0,11,3,0
ST-1769,평일,12,0,6,2,0
ST-1769,평일,13,0,2,0,0
ST-1769,평일,14,0,4,2,0
ST-1769,평일,15,0,5,4,0
ST-1769,평일,16,0,3,21,0
ST-1769,평일,17,0,13,15,0
ST-1769,평일,18,0,7,22,0
ST-1769,평일,19,0,4,4,0
ST-1769,평일,20,0,1,4,0
ST-1769,평일,21,0,1,1,0
ST-1769,평일,23,0,0,1,0
ST-177,주말,0,0,0,0,4
ST-177,주말,1,0,0,0,1
ST-177,주말,2,0,0,0,1
ST-177,주말,3,0,0,0,3
ST-177,주말,5,0,0,0,2
ST-177,주말,6,0,0,0,4
ST-177,주말,7,0,0,0,1
ST-177,주말,8,0,0,0,4
ST-177,주말,9,0,0,0,4
ST-177,주말,10,0,0,0,9
ST-177,주말,11,0,0,0,5
ST-177,주말,12,0,0,0,3
ST-177,주말,13,0,0,0,4
ST-177,주말,14,0,0,0,3
ST-177,주말,15,0,0,0,8
ST-177,주말,16,0,0,0,6
ST-177,주말,17,0,0,0,2
ST-177,주말,18,0,0,0,2
ST-177,주말,19,0,0,0,1
ST-177,주말,20,0,0,0,2
ST-177,주말,21,0,0,0,5
ST-177,주말,22,0,0,0,2
ST-177,주말,23,0,0,0,2
ST-177,평일,0,0,0,0,3
ST-177,평일,1,0,0,0,9
ST-177,평일,2,0,0,0,4
ST-177,평일,3,0,0,0,1
ST-177,평일,4,0,0,0,2
ST-177,평일,5,0,0,0,20
ST-177,평일,6,0,0,0,11
ST-177,평일,7,0,0,0,20
ST-177,평일,8,0,0,0,22
ST-177,평일,9,0,0,0,13
ST-177,평일,10,0,0,0,11
ST-177,평일,11,0,0,0,13
ST-177,평일,12,0,0,0,10
ST-177,평일,13,0,0,0,5
ST-177,평일,14,0,0,0,2
ST-177,평일,15,0,0,0,20
ST-177,평일,16,0,0,0,17
ST-177,평일,17,0,0,0,13
ST-177,평일,18,0,0,0,10
ST-177,평일,19,0,0,0,22
ST-177,평일,20,0,0,0,15
ST-177,평일,21,0,0,0,8
ST-177,평일,22,0,0,0,10
ST-177,평일,23,0,0,0,6
ST-1771,주말,0,0,2,3,0
ST-1771,주말,1,0,0,2,0
ST-1771,주말,2,0,0,1,0
ST-1771,주말,3,0,1,0,0
ST-1771,주말,4,0,2,0,0
ST-1771,주말,5,0,1,0,0
ST-1771,주말,7,0,6,2,0
ST-1771,주말,8,0,1,4,0
ST-1771,주말,9,1,1,2,0
ST-1771,주말,10,0,9,11,0
ST-1771,주말,11,1,2,3,0
ST-1771,주말,12,1,8,7,0
ST-1771,주말,13,0,4,5,0
ST-1771,주말,14,1,6,10,0
ST-1771,주말,15,1,8,15,0
ST-1771,주말,16,4,15,15,0
ST-1771,주말,17,0,14,16,0
ST-1771,주말,18,0,4,6,0
ST-1771,주말,19,0,1,12,0
ST-1771,주말,20,0,6,4,0
ST-1771,주말,21,0,3,6,0
ST-1771,주말,22,0,1,3,0
ST-1771,주말,23,0,2,3,0
ST-1771,평일,0,0,6,6,0
ST-1771,평일,1,0,2,1,0
ST-1771,평일,2,0,0,1,0
ST-1771,평일,3,0,0,1,0
ST-1771,평일,5,0,1,0,0
ST-1771,평일,6,0,1,2,0
ST-1771,평일,7,0,48,47,0
ST-1771,평일,8,7,82,100,0
ST-1771,평일,9,9,20,21,0
ST-1771,평일,10,15,32,31,0
ST-1771,평일,11,22,101,81,0
ST-1771,평일,12,19,53,35,0
ST-1771,평일,13,13,29,41,0
ST-1771,평일,14,11,28,36,0
ST-1771,평일,15,4,35,29,0
ST-1771,평일,16,8,50,53,0
ST-1771,평일,17,8,118,151,0
ST-1771,평일,18,3,62,66,0
ST-1771,평일,19,4,24,40,0
ST-1771,평일,20,1,17,17,0
ST-1771,평일,21,0,26,15,0
ST-1771,평일,22,0,8,10,0
ST-1771,평일,23,0,6,1,0
ST-1772,주말,1,0,0,4,0
ST-1772,주말,2,0,2,0,0
ST-1772,주말,9,0,2,1,0
ST-1772,주말,11,0,1,1,0
ST-1772,주말,12,0,2,3,0
ST-1772,주말,13,0,3,6,0
ST-1772,주말,14,0,3,2,0
ST-1772,주말,15,1,4,5,0
ST-1772,주말,16,0,1,3,0
ST-1772,주말,17,0,1,5,0
ST-1772,주말,18,2,3,3,0
ST-1772,주말,19,0,1,10,0
ST-1772,주말,22,0,0,1,0
ST-1772,평일,0,0,1,2,0
ST-1772,평일,1,0,2,0,0
ST-1772,평일,2,0,2,0,0
ST-1772,평일,3,0,0,1,0
ST-1772,평일,4,0,1,0,0
ST-1772,평일,6,0,0,2,0
ST-1772,평일,7,0,1,8,0
ST-1772,평일,8,0,14,1,0
ST-1772,평일,9,0,5,2,0
ST-1772,평일,10,2,6,5,0
ST-1772,평일,11,4,13,4,0
ST-1772,평일,12,2,15,10,0
ST-1772,평일,13,1,14,10,0
ST-1772,평일,14,1,14,4,0
ST-1772,평일,15,1,13,22,0
ST-1772,평일,16,0,15,15,0
ST-1772,평일,17,0,18,27,0
ST-1772,평일,18,0,59,130,0
ST-1772,평일,19,0,20,34,0
ST-1772,평일,20,1,15,17,0
ST-1772,평일,21,0,15,13,0
ST-1772,평일,22,0,3,2,0
ST-1772,평일,23,0,3,1,0
ST-1773,주말,1,0,0,1,0
ST-1773,주말,8,0,0,2,0
ST-1773,주말,10,0,1,1,0
ST-1773,주말,11,2,1,1,0
ST-1773,주말,12,0,2,1,0
ST-1773,주말,13,0,1,2,0
ST-1773,주말,14,1,2,0,0
ST-1773,주말,15,0,2,3,0
ST-1773,주말,16,0,3,0,0
ST-1773,주말,17,0,1,2,0
ST-1773,주말,18,1,7,6,0
ST-1773,주말,19,0,3,9,0
ST-1773,주말,20,0,3,6,0
ST-1773,주말,21,0,7,5,0
ST-1773,주말,22,0,2,3,0
