대여소자치구,대여소_ID,대여소번호,주간,시간대,대여건수,반납건수,총이용건수,잔여자전거수
중구,ST-1440,431,주말,19,77,72,149,111
중구,ST-1440,431,주말,20,83,63,146,102
중구,ST-1440,431,주말,21,74,61,135,88
중구,ST-1440,431,주말,22,54,44,98,73
중구,ST-1440,431,주말,23,21,35,56,64
중구,ST-1440,431,평일,0,70,98,168,357
중구,ST-1440,431,평일,1,122,80,202,397
중구,ST-1440,431,평일,2,70,43,113,358
중구,ST-1440,431,평일,3,59,33,92,343
중구,ST-1440,431,평일,4,124,17,141,303
중구,ST-1440,431,평일,5,101,42,143,303
중구,ST-1440,431,평일,6,109,76,185,154
중구,ST-1440,431,평일,7,181,179,360,132
중구,ST-1440,431,평일,8,271,234,505,105
중구,ST-1440,431,평일,9,177,174,351,94
중구,ST-1440,431,평일,10,164,163,327,92
중구,ST-1440,431,평일,11,134,108,242,103
중구,ST-1440,431,평일,12,131,102,233,112
중구,ST-1440,431,평일,13,119,139,258,108
중구,ST-1440,431,평일,14,129,137,266,133
중구,ST-1440,431,평일,15,128,122,250,195
중구,ST-1440,431,평일,16,197,150,347,180
중구,ST-1440,431,평일,17,206,236,442,120
중구,ST-1440,431,평일,18,372,467,839,156
중구,ST-1440,431,평일,19,262,300,562,221
중구,ST-1440,431,평일,20,248,260,508,242
중구,ST-1440,431,평일,21,220,252,472,274
중구,ST-1440,431,평일,22,164,187,351,268
중구,ST-1440,431,평일,23,97,203,300,309
중구,ST-147,331,주말,0,5,1,6,2
중구,ST-147,331,주말,1,2,1,3,2
중구,ST-147,331,주말,2,0,0,0,2
중구,ST-147,331,주말,3,0,0,0,2
중구,ST-147,331,주말,4,1,1,2,2
중구,ST-147,331,주말,5,0,0,0,2
중구,ST-147,331,주말,6,0,2,2,2
중구,ST-147,331,주말,7,0,4,4,4
중구,ST-147,331,주말,8,7,4,11,6
중구,ST-147,331,주말,9,1,9,10,5
중구,ST-147,331,주말,10,3,5,8,12
중구,ST-147,331,주말,11,3,7,10,13
중구,ST-147,331,주말,12,8,6,14,18
중구,ST-147,331,주말,13,13,7,20,15
중구,ST-147,331,주말,14,11,7,18,11
중구,ST-147,331,주말,15,14,13,27,8
중구,ST-147,331,주말,16,11,18,29,10
중구,ST-147,331,주말,17,19,14,33,10
중구,ST-147,331,주말,18,15,13,28,8
중구,ST-147,331,주말,19,14,9,23,4
중구,ST-147,331,주말,20,7,8,15,3
중구,ST-147,331,주말,21,10,7,17,2
중구,ST-147,331,주말,22,2,4,6,1
중구,ST-147,331,주말,23,5,7,12,3
중구,ST-147,331,평일,0,6,2,8,2
중구,ST-147,331,평일,1,0,0,0,1
중구,ST-147,331,평일,2,0,1,1,1
중구,ST-147,331,평일,3,0,0,0,2
중구,ST-147,331,평일,4,1,3,4,2
중구,ST-147,331,평일,5,2,5,7,2
중구,ST-147,331,평일,6,14,65,79,4
중구,ST-147,331,평일,7,76,131,207,49
중구,ST-147,331,평일,8,151,275,426,100
중구,ST-147,331,평일,9,105,72,177,222
중구,ST-147,331,평일,10,50,34,84,182
중구,ST-147,331,평일,11,91,39,130,156
중구,ST-147,331,평일,12,65,105,170,110
중구,ST-147,331,평일,13,52,64,116,164
중구,ST-147,331,평일,14,54,69,123,164
중구,ST-147,331,평일,15,54,55,109,179
중구,ST-147,331,평일,16,91,51,142,162
중구,ST-147,331,평일,17,198,96,294,97
중구,ST-147,331,평일,18,182,140,322,22
중구,ST-147,331,평일,19,56,51,107,5
중구,ST-147,331,평일,20,30,32,62,3
중구,ST-147,331,평일,21,21,16,37,5
중구,ST-147,331,평일,22,13,11,24,2
중구,ST-147,331,평일,23,13,15,28,6
중구,ST-148,332,주말,0,4,0,4,10
중구,ST-148,332,주말,1,0,0,0,7
중구,ST-148,332,주말,2,1,1,2,7
중구,ST-148,332,주말,3,0,0,0,7
중구,ST-148,332,주말,4,0,0,0,7
중구,ST-148,332,주말,5,1,1,2,7
중구,ST-148,332,주말,6,1,0,1,7
중구,ST-148,332,주말,7,0,2,2,6
중구,ST-148,332,주말,8,3,4,7,8
중구,ST-148,332,주말,9,4,10,14,8
중구,ST-148,332,주말,10,7,4,11,14
중구,ST-148,332,주말,11,11,8,19,12
중구,ST-148,332,주말,12,1,4,5,9
중구,ST-148,332,주말,13,9,3,12,10
중구,ST-148,332,주말,14,3,4,7,4
중구,ST-148,332,주말,15,13,13,26,3
중구,ST-148,332,주말,16,8,14,22,4
중구,ST-148,332,주말,17,16,17,33,10
중구,ST-148,332,주말,18,17,19,36,8
중구,ST-148,332,주말,19,20,12,32,8
중구,ST-148,332,주말,20,3,2,5,5
중구,ST-148,332,주말,21,5,5,10,4
중구,ST-148,332,주말,22,4,6,10,2
중구,ST-148,332,주말,23,3,4,7,5
중구,ST-148,332,평일,0,2,1,3,4
중구,ST-148,332,평일,1,3,2,5,4
중구,ST-148,332,평일,2,1,1,2,2
중구,ST-148,332,평일,3,2,1,3,3
중구,ST-148,332,평일,4,1,2,3,2
중구,ST-148,332,평일,5,0,3,3,2
중구,ST-148,332,평일,6,24,23,47,5
중구,ST-148,332,평일,7,40,76,116,4
중구,ST-148,332,평일,8,107,128,235,40
중구,ST-148,332,평일,9,70,54,124,61
중구,ST-148,332,평일,10,32,39,71,46
중구,ST-148,332,평일,11,60,37,97,47
중구,ST-148,332,평일,12,30,49,79,29
중구,ST-148,332,평일,13,47,53,100,45
중구,ST-148,332,평일,14,45,33,78,35
중구,ST-148,332,평일,15,41,41,82,38
중구,ST-148,332,평일,16,39,37,76,27
중구,ST-148,332,평일,17,74,55,129,20
중구,ST-148,332,평일,18,71,68,139,5
중구,ST-148,332,평일,19,37,32,69,4
중구,ST-148,332,평일,20,11,15,26,5
중구,ST-148,332,평일,21,30,22,52,4
중구,ST-148,332,평일,22,23,22,45,6
중구,ST-148,332,평일,23,7,11,18,1
중구,ST-152,336,주말,0,4,5,9,5
중구,ST-152,336,주말,1,5,5,10,6
중구,ST-152,336,주말,2,5,2,7,4
중구,ST-152,336,주말,3,0,0,0,3
중구,ST-152,336,주말,4,0,1,1,3
중구,ST-152,336,주말,5,0,1,1,3
중구,ST-152,336,주말,6,5,5,10,5
중구,ST-152,336,주말,7,1,2,3,5
중구,ST-152,336,주말,8,2,3,5,6
중구,ST-152,336,주말,9,4,9,13,6
중구,ST-152,336,주말,10,11,3,14,8
중구,ST-152,336,주말,11,11,17,28,4
중구,ST-152,336,주말,12,7,5,12,11
중구,ST-152,336,주말,13,13,13,26,7
중구,ST-152,336,주말,14,15,15,30,4
중구,ST-152,336,주말,15,15,17,32,8
중구,ST-152,336,주말,16,19,23,42,9
중구,ST-152,336,주말,17,21,24,45,12
중구,ST-152,336,주말,18,25,21,46,15
중구,ST-152,336,주말,19,17,18,35,8
중구,ST-152,336,주말,20,13,23,36,7
중구,ST-152,336,주말,21,18,19,37,19
중구,ST-152,336,주말,22,5,5,10,19
중구,ST-152,336,주말,23,5,10,15,17
중구,ST-152,336,평일,0,19,11,30,18
중구,ST-152,336,평일,1,8,9,17,21
중구,ST-152,336,평일,2,5,4,9,21
중구,ST-152,336,평일,3,5,2,7,21
중구,ST-152,336,평일,4,1,3,4,21
중구,ST-152,336,평일,5,3,12,15,21
중구,ST-152,336,평일,6,27,24,51,30
중구,ST-152,336,평일,7,46,66,112,22
중구,ST-152,336,평일,8,83,66,149,36
중구,ST-152,336,평일,9,48,61,109,4
중구,ST-152,336,평일,10,31,45,76,15
중구,ST-152,336,평일,11,63,64,127,31
중구,ST-152,336,평일,12,53,59,112,25
중구,ST-152,336,평일,13,63,55,118,42
중구,ST-152,336,평일,14,52,55,107,33
중구,ST-152,336,평일,15,56,62,118,36
중구,ST-152,336,평일,16,63,60,123,45
중구,ST-152,336,평일,17,139,123,262,48
중구,ST-152,336,평일,18,125,113,238,17
중구,ST-152,336,평일,19,64,57,121,20
중구,ST-152,336,평일,20,30,23,53,11
중구,ST-152,336,평일,21,16,25,41,7
중구,ST-152,336,평일,22,38,39,77,10
중구,ST-152,336,평일,23,11,14,25,10
중구,ST-162,346,주말,0,4,3,7,8
중구,ST-162,346,주말,1,6,4,10,7
중구,ST-162,346,주말,2,3,4,7,8
중구,ST-162,346,주말,3,4,0,4,5
중구,ST-162,346,주말,4,0,1,1,5
중구,ST-162,346,주말,5,0,0,0,5
중구,ST-162,346,주말,6,0,1,1,5
중구,ST-162,346,주말,7,3,7,10,5
중구,ST-162,346,주말,8,2,5,7,10
중구,ST-162,346,주말,9,5,4,9,12
중구,ST-162,346,주말,10,3,3,6,14
중구,ST-162,346,주말,11,5,10,15,12
중구,ST-162,346,주말,12,6,6,12,20
중구,ST-162,346,주말,13,7,16,23,17
중구,ST-162,346,주말,14,7,17,24,28
중구,ST-162,346,주말,15,13,25,38,40
중구,ST-162,346,주말,16,25,19,44,43
중구,ST-162,346,주말,17,25,22,47,41
중구,ST-162,346,주말,18,29,25,54,41
중구,ST-162,346,주말,19,14,17,31,36
중구,ST-162,346,주말,20,25,32,57,38
중구,ST-162,346,주말,21,28,28,56,39
중구,ST-162,346,주말,22,20,7,27,42
중구,ST-162,346,주말,23,18,9,27,28
중구,ST-162,346,평일,0,49,35,84,52
중구,ST-162,346,평일,1,48,34,82,61
중구,ST-162,346,평일,2,26,9,35,37
중구,ST-162,346,평일,3,22,10,32,26
중구,ST-162,346,평일,4,14,7,21,18
중구,ST-162,346,평일,5,6,23,29,18
중구,ST-162,346,평일,6,8,5,13,22
중구,ST-162,346,평일,7,13,29,42,23
중구,ST-162,346,평일,8,31,75,106,36
중구,ST-162,346,평일,9,57,50,107,73
중구,ST-162,346,평일,10,49,75,124,76
중구,ST-162,346,평일,11,50,45,95,79
중구,ST-162,346,평일,12,46,47,93,78
중구,ST-162,346,평일,13,28,41,69,81
중구,ST-162,346,평일,14,36,43,79,84
중구,ST-162,346,평일,15,44,49,93,94
중구,ST-162,346,평일,16,52,27,79,102
중구,ST-162,346,평일,17,83,36,119,69
중구,ST-162,346,평일,18,49,29,78,31
중구,ST-162,346,평일,19,46,62,108,28
중구,ST-162,346,평일,20,43,60,103,39
중구,ST-162,346,평일,21,46,48,94,46
중구,ST-162,346,평일,22,52,39,91,53
중구,ST-162,346,평일,23,29,45,74,46
중구,ST-163,347,주말,0,11,3,14,41
중구,ST-163,347,주말,1,3,6,9,33
중구,ST-163,347,주말,2,9,6,15,35
중구,ST-163,347,주말,3,3,3,6,31
중구,ST-163,347,주말,4,5,1,6,31
중구,ST-163,347,주말,5,0,3,3,31
중구,ST-163,347,주말,6,0,1,1,32
중구,ST-163,347,주말,7,3,8,11,34
중구,ST-163,347,주말,8,4,2,6,35
중구,ST-163,347,주말,9,5,6,11,36
중구,ST-163,347,주말,10,6,6,12,36
중구,ST-163,347,주말,11,6,8,14,36
중구,ST-163,347,주말,12,5,5,10,39
중구,ST-163,347,주말,13,8,7,15,38
중구,ST-163,347,주말,14,10,11,21,41
중구,ST-163,347,주말,15,8,12,20,55
중구,ST-163,347,주말,16,18,11,29,56
중구,ST-163,347,주말,17,12,12,24,49
중구,ST-163,347,주말,18,12,17,29,51
중구,ST-163,347,주말,19,15,11,26,53
중구,ST-163,347,주말,20,18,13,31,49
중구,ST-163,347,주말,21,15,7,22,50
중구,ST-163,347,주말,22,8,7,15,43
중구,ST-163,347,주말,23,4,7,11,45
중구,ST-163,347,평일,0,28,2,30,58
중구,ST-163,347,평일,1,14,12,26,45
중구,ST-163,347,평일,2,19,13,32,42
중구,ST-163,347,평일,3,17,11,28,39
중구,ST-163,347,평일,4,8,1,9,30
중구,ST-163,347,평일,5,2,4,6,30
중구,ST-163,347,평일,6,3,10,13,29
중구,ST-163,347,평일,7,21,12,33,34
중구,ST-163,347,평일,8,19,49,68,25
중구,ST-163,347,평일,9,24,18,42,57
중구,ST-163,347,평일,10,19,22,41,52
중구,ST-163,347,평일,11,15,13,28,59
중구,ST-163,347,평일,12,23,29,52,50
중구,ST-163,347,평일,13,31,28,59,66
중구,ST-163,347,평일,14,22,39,61,58
중구,ST-163,347,평일,15,23,29,52,77
중구,ST-163,347,평일,16,21,27,48,96
중구,ST-163,347,평일,17,52,31,83,100
중구,ST-163,347,평일,18,81,56,137,75
중구,ST-163,347,평일,19,42,41,83,53
중구,ST-163,347,평일,20,28,20,48,50
중구,ST-163,347,평일,21,32,29,61,42
중구,ST-163,347,평일,22,25,30,55,45
중구,ST-163,347,평일,23,9,14,23,41
중구,ST-1668,433,주말,0,9,3,12,7
중구,ST-1668,433,주말,1,1,1,2,4
중구,ST-1668,433,주말,2,1,0,1,3
중구,ST-1668,433,주말,3,0,0,0,3
중구,ST-1668,433,주말,4,0,0,0,3
중구,ST-1668,433,주말,5,0,0,0,3
중구,ST-1668,433,주말,6,0,0,0,3
중구,ST-1668,433,주말,7,1,1,2,3
중구,ST-1668,433,주말,8,3,3,6,3
중구,ST-1668,433,주말,9,1,9,10,3
중구,ST-1668,433,주말,10,4,12,16,8
중구,ST-1668,433,주말,11,11,12,23,14
중구,ST-1668,433,주말,12,13,21,34,13
중구,ST-1668,433,주말,13,22,23,45,20
중구,ST-1668,433,주말,14,28,31,59,23
중구,ST-1668,433,주말,15,23,30,53,27
중구,ST-1668,433,주말,16,53,34,87,25
중구,ST-1668,433,주말,17,31,31,62,15
중구,ST-1668,433,주말,18,42,47,89,18
중구,ST-1668,433,주말,19,36,19,55,19
중구,ST-1668,433,주말,20,17,8,25,4
중구,ST-1668,433,주말,21,16,19,35,1
중구,ST-1668,433,주말,22,7,5,12,6
중구,ST-1668,433,주말,23,0,4,4,4
중구,ST-1668,433,평일,0,8,2,10,4
중구,ST-1668,433,평일,1,1,1,2,2
중구,ST-1668,433,평일,2,0,2,2,2
중구,ST-1668,433,평일,3,2,0,2,3
중구,ST-1668,433,평일,4,0,0,0,3
중구,ST-1668,433,평일,5,1,3,4,3
중구,ST-1668,433,평일,6,5,11,16,4
중구,ST-1668,433,평일,7,67,104,171,10
중구,ST-1668,433,평일,8,190,186,376,39
중구,ST-1668,433,평일,9,72,99,171,24
중구,ST-1668,433,평일,10,50,80,130,36
중구,ST-1668,433,평일,11,89,67,156,212
중구,ST-1668,433,평일,12,82,90,172,296
중구,ST-1668,433,평일,13,85,58,143,325
중구,ST-1668,433,평일,14,88,64,152,368
중구,ST-1668,433,평일,15,98,83,181,364
중구,ST-1668,433,평일,16,65,100,165,367
중구,ST-1668,433,평일,17,287,230,517,413
중구,ST-1668,433,평일,18,505,232,737,319
중구,ST-1668,433,평일,19,183,89,272,126
중구,ST-1668,433,평일,20,97,56,153,64
중구,ST-1668,433,평일,21,58,45,103,40
중구,ST-1668,433,평일,22,38,17,55,28
중구,ST-1668,433,평일,23,8,4,12,8
중구,ST-1669,434,주말,0,1,0,1,15
중구,ST-1669,434,주말,1,0,2,2,13
중구,ST-1669,434,주말,2,0,0,0,15
중구,ST-1669,434,주말,3,1,0,1,15
중구,ST-1669,434,주말,4,1,0,1,14
중구,ST-1669,434,주말,5,0,0,0,14
중구,ST-1669,434,주말,6,0,0,0,13
중구,ST-1669,434,주말,7,4,0,4,13
중구,ST-1669,434,주말,8,6,0,6,45
중구,ST-1669,434,주말,9,19,1,20,54
중구,ST-1669,434,주말,10,12,0,12,65
중구,ST-1669,434,주말,11,9,0,9,57
중구,ST-1669,434,주말,12,12,2,14,44
중구,ST-1669,434,주말,13,12,1,13,36
중구,ST-1669,434,주말,14,11,1,12,42
중구,ST-1669,434,주말,15,16,3,19,76
중구,ST-1669,434,주말,16,10,0,10,83
중구,ST-1669,434,주말,17,19,1,20,75
중구,ST-1669,434,주말,18,11,0,11,55
중구,ST-1669,434,주말,19,17,5,22,48
중구,ST-1669,434,주말,20,5,2,7,33
중구,ST-1669,434,주말,21,4,1,5,33
중구,ST-1669,434,주말,22,1,3,4,31
중구,ST-1669,434,주말,23,3,1,4,32
중구,ST-1669,434,평일,0,4,1,5,17
중구,ST-1669,434,평일,1,4,0,4,12
중구,ST-1669,434,평일,2,0,0,0,10
중구,ST-1669,434,평일,3,1,0,1,10
중구,ST-1669,434,평일,4,0,0,0,9
중구,ST-1669,434,평일,5,1,0,1,9
중구,ST-1669,434,평일,6,4,0,4,8
중구,ST-1669,434,평일,7,12,1,13,19
중구,ST-1669,434,평일,8,50,7,57,26
중구,ST-1669,434,평일,9,26,0,26,66
중구,ST-1669,434,평일,10,43,1,44,116
중구,ST-1669,434,평일,11,38,0,38,128
중구,ST-1669,434,평일,12,15,1,16,123
중구,ST-1669,434,평일,13,13,0,13,127
중구,ST-1669,434,평일,14,18,0,18,140
중구,ST-1669,434,평일,15,15,3,18,167
중구,ST-1669,434,평일,16,46,1,47,171
중구,ST-1669,434,평일,17,31,4,35,134
중구,ST-1669,434,평일,18,37,10,47,102
중구,ST-1669,434,평일,19,29,2,31,74
중구,ST-1669,434,평일,20,17,2,19,50
중구,ST-1669,434,평일,21,14,2,16,48
중구,ST-1669,434,평일,22,8,2,10,35
중구,ST-1669,434,평일,23,12,2,14,27
중구,ST-1670,435,주말,0,0,0,0,10
중구,ST-1670,435,주말,1,1,1,2,10
중구,ST-1670,435,주말,2,0,3,3,10
중구,ST-1670,435,주말,3,0,0,0,13
중구,ST-1670,435,주말,4,2,1,3,13
중구,ST-1670,435,주말,5,1,0,1,13
중구,ST-1670,435,주말,6,0,0,0,11
중구,ST-1670,435,주말,7,1,0,1,11
중구,ST-1670,435,주말,8,0,5,5,10
중구,ST-1670,435,주말,9,0,2,2,13
중구,ST-1670,435,주말,10,2,3,5,14
중구,ST-1670,435,주말,11,1,2,3,16
중구,ST-1670,435,주말,12,4,4,8,13
중구,ST-1670,435,주말,13,5,6,11,12
중구,ST-1670,435,주말,14,8,7,15,23
중구,ST-1670,435,주말,15,16,5,21,23
중구,ST-1670,435,주말,16,12,13,25,13
중구,ST-1670,435,주말,17,10,13,23,14
중구,ST-1670,435,주말,18,5,5,10,18
중구,ST-1670,435,주말,19,4,2,6,14
중구,ST-1670,435,주말,20,5,6,11,14
중구,ST-1670,435,주말,21,3,2,5,16
중구,ST-1670,435,주말,22,3,1,4,15
중구,ST-1670,435,주말,23,1,0,1,14
중구,ST-1670,435,평일,0,5,2,7,9
중구,ST-1670,435,평일,1,1,1,2,7
중구,ST-1670,435,평일,2,1,0,1,7
중구,ST-1670,435,평일,3,1,0,1,6
중구,ST-1670,435,평일,4,0,0,0,5
중구,ST-1670,435,평일,5,0,1,1,5
중구,ST-1670,435,평일,6,4,9,13,6
중구,ST-1670,435,평일,7,10,20,30,10
중구,ST-1670,435,평일,8,22,48,70,20
중구,ST-1670,435,평일,9,11,15,26,36
중구,ST-1670,435,평일,10,13,11,24,38
중구,ST-1670,435,평일,11,18,18,36,34
중구,ST-1670,435,평일,12,14,14,28,33
중구,ST-1670,435,평일,13,18,16,34,33
중구,ST-1670,435,평일,14,15,5,20,26
중구,ST-1670,435,평일,15,8,8,16,23
중구,ST-1670,435,평일,16,19,10,29,19
중구,ST-1670,435,평일,17,13,14,27,10
중구,ST-1670,435,평일,18,29,19,48,12
중구,ST-1670,435,평일,19,16,16,32,4
중구,ST-1670,435,평일,20,9,7,16,8
중구,ST-1670,435,평일,21,7,4,11,3
중구,ST-1670,435,평일,22,2,6,8,2
중구,ST-1670,435,평일,23,1,0,1,5
중구,ST-1761,441,주말,0,7,4,11,10
중구,ST-1761,441,주말,1,4,0,4,10
중구,ST-1761,441,주말,2,2,0,2,7
중구,ST-1761,441,주말,3,1,0,1,6
중구,ST-1761,441,주말,4,3,2,5,6
중구,ST-1761,441,주말,5,0,0,0,6
중구,ST-1761,441,주말,6,1,0,1,5
중구,ST-1761,441,주말,7,2,1,3,4
중구,ST-1761,441,주말,8,4,1,5,4
중구,ST-1761,441,주말,9,1,1,2,3
중구,ST-1761,441,주말,10,2,3,5,3
중구,ST-1761,441,주말,11,3,3,6,5
중구,ST-1761,441,주말,12,3,6,9,5
중구,ST-1761,441,주말,13,2,8,10,7
중구,ST-1761,441,주말,14,6,1,7,10
중구,ST-1761,441,주말,15,5,7,12,8
중구,ST-1761,441,주말,16,5,5,10,9
중구,ST-1761,441,주말,17,3,6,9,11
중구,ST-1761,441,주말,18,10,10,20,11
중구,ST-1761,441,주말,19,6,8,14,16
중구,ST-1761,441,주말,20,5,6,11,16
중구,ST-1761,441,주말,21,4,3,7,14
중구,ST-1761,441,주말,22,2,5,7,15
중구,ST-1761,441,주말,23,2,2,4,15
중구,ST-1761,441,평일,0,13,2,15,26
중구,ST-1761,441,평일,1,3,0,3,19
중구,ST-1761,441,평일,2,5,0,5,18
중구,ST-1761,441,평일,3,0,0,0,14
중구,ST-1761,441,평일,4,1,0,1,14
중구,ST-1761,441,평일,5,1,2,3,14
중구,ST-1761,441,평일,6,7,23,30,14
중구,ST-1761,441,평일,7,35,69,104,22
중구,ST-1761,441,평일,8,99,198,297,51
중구,ST-1761,441,평일,9,48,81,129,125
중구,ST-1761,441,평일,10,30,18,48,152
중구,ST-1761,441,평일,11,73,24,97,140
중구,ST-1761,441,평일,12,40,39,79,92
중구,ST-1761,441,평일,13,32,50,82,104
중구,ST-1761,441,평일,14,38,25,63,113
중구,ST-1761,441,평일,15,25,29,54,100
중구,ST-1761,441,평일,16,40,31,71,104
중구,ST-1761,441,평일,17,106,29,135,87
중구,ST-1761,441,평일,18,58,36,94,24
중구,ST-1761,441,평일,19,22,22,44,6
중구,ST-1761,441,평일,20,32,28,60,23
중구,ST-1761,441,평일,21,19,20,39,18
중구,ST-1761,441,평일,22,14,29,43,18
중구,ST-1761,441,평일,23,10,14,24,34
중구,ST-1768,442,주말,0,0,0,0,14
중구,ST-1768,442,주말,1,0,1,1,13
중구,ST-1768,442,주말,2,1,0,1,12
중구,ST-1768,442,주말,3,1,0,1,12
중구,ST-1768,442,주말,4,0,0,0,11
중구,ST-1768,442,주말,5,0,0,0,11
중구,ST-1768,442,주말,6,1,0,1,11
중구,ST-1768,442,주말,7,0,3,3,10
중구,ST-1768,442,주말,8,1,4,5,12
중구,ST-1768,442,주말,9,2,1,3,22
중구,ST-1768,442,주말,10,1,2,3,24
중구,ST-1768,442,주말,11,2,2,4,26
중구,ST-1768,442,주말,12,2,4,6,27
중구,ST-1768,442,주말,13,6,7,13,27
중구,ST-1768,442,주말,14,4,2,6,29
중구,ST-1768,442,주말,15,6,7,13,20
중구,ST-1768,442,주말,16,6,4,10,20
중구,ST-1768,442,주말,17,11,8,19,17
중구,ST-1768,442,주말,18,5,5,10,20
중구,ST-1768,442,주말,19,2,7,9,21
중구,ST-1768,442,주말,20,7,10,17,26
중구,ST-1768,442,주말,21,11,6,17,24
중구,ST-1768,442,주말,22,4,3,7,22
중구,ST-1768,442,주말,23,1,0,1,22
중구,ST-1768,442,평일,0,11,1,12,33
중구,ST-1768,442,평일,1,2,0,2,24
중구,ST-1768,442,평일,2,1,0,1,24
중구,ST-1768,442,평일,3,0,2,2,25
중구,ST-1768,442,평일,4,0,1,1,25
중구,ST-1768,442,평일,5,1,1,2,25
중구,ST-1768,442,평일,6,0,5,5,26
중구,ST-1768,442,평일,7,24,11,35,30
중구,ST-1768,442,평일,8,41,16,57,22
중구,ST-1768,442,평일,9,5,4,9,7
중구,ST-1768,442,평일,10,7,5,12,5
중구,ST-1768,442,평일,11,6,11,17,15
중구,ST-1768,442,평일,12,7,12,19,21
중구,ST-1768,442,평일,13,5,6,11,22
중구,ST-1768,442,평일,14,6,7,13,22
중구,ST-1768,442,평일,15,9,9,18,21
중구,ST-1768,442,평일,16,6,8,14,22
중구,ST-1768,442,평일,17,12,18,30,23
중구,ST-1768,442,평일,18,27,24,51,26
중구,ST-1768,442,평일,19,13,25,38,31
중구,ST-1768,442,평일,20,17,22,39,45
중구,ST-1768,442,평일,21,14,15,29,44
중구,ST-1768,442,평일,22,13,10,23,45
중구,ST-1768,442,평일,23,9,3,12,39
중구,ST-1769,443,주말,0,1,0,1,3
중구,ST-1769,443,주말,1,0,0,0,3
중구,ST-1769,443,주말,2,1,0,1,3
중구,ST-1769,443,주말,3,0,0,0,1
중구,ST-1769,443,주말,4,1,0,1,0
중구,ST-1769,443,주말,5,0,0,0,0
중구,ST-1769,443,주말,6,0,2,2,0
중구,ST-1769,443,주말,7,2,3,5,2
중구,ST-1769,443,주말,8,0,2,2,3
중구,ST-1769,443,주말,9,2,1,3,4
중구,ST-1769,443,주말,10,1,1,2,3
중구,ST-1769,443,주말,11,0,1,1,17
중구,ST-1769,443,주말,12,2,2,4,18
중구,ST-1769,443,주말,13,0,0,0,19
중구,ST-1769,443,주말,14,2,2,4,19
중구,ST-1769,443,주말,15,4,4,8,18
중구,ST-1769,443,주말,16,9,3,12,18
중구,ST-1769,443,주말,17,4,3,7,13
중구,ST-1769,443,주말,18,0,2,2,13
중구,ST-1769,443,주말,19,1,1,2,15
중구,ST-1769,443,주말,20,0,0,0,15
중구,ST-1769,443,주말,21,0,0,0,15
중구,ST-1769,443,주말,22,0,1,1,15
중구,ST-1769,443,주말,23,0,0,0,16
중구,ST-1769,443,평일,0,1,1,2,9
중구,ST-1769,443,평일,1,0,1,1,9
중구,ST-1769,443,평일,2,0,0,0,10
중구,ST-1769,443,평일,3,0,0,0,10
중구,ST-1769,443,평일,4,2,2,4,9
중구,ST-1769,443,평일,5,0,0,0,9
중구,ST-1769,443,평일,6,3,23,26,10
중구,ST-1769,443,평일,7,21,17,38,34
중구,ST-1769,443,평일,8,40,58,98,29
중구,ST-1769,443,평일,9,7,13,20,41
중구,ST-1769,443,평일,10,8,6,14,46
중구,ST-1769,443,평일,11,14,21,35,44
중구,ST-1769,443,평일,12,8,7,15,55
중구,ST-1769,443,평일,13,2,8,10,55
중구,ST-1769,443,평일,14,6,1,7,60
중구,ST-1769,443,평일,15,9,2,11,51
중구,ST-1769,443,평일,16,24,16,40,48
중구,ST-1769,443,평일,17,28,14,42,35
중구,ST-1769,443,평일,18,29,8,37,20
중구,ST-1769,443,평일,19,8,6,14,4
중구,ST-1769,443,평일,20,5,3,8,4
중구,ST-1769,443,평일,21,2,0,2,1
중구,ST-1769,443,평일,22,0,2,2,1
중구,ST-1769,443,평일,23,1,2,3,3
중구,ST-1771,445,주말,0,5,0,5,11
중구,ST-1771,445,주말,1,2,1,3,9
중구,ST-1771,445,주말,2,1,1,2,9
중구,ST-1771,445,주말,3,1,1,2,11
중구,ST-1771,445,주말,4,2,0,2,11
중구,ST-1771,445,주말,5,1,5,6,11
중구,ST-1771,445,주말,6,0,3,3,13
중구,ST-1771,445,주말,7,8,4,12,15
중구,ST-1771,445,주말,8,5,5,10,13
중구,ST-1771,445,주말,9,4,13,17,17
중구,ST-1771,445,주말,10,20,8,28,27
중구,ST-1771,445,주말,11,6,12,18,16
중구,ST-1771,445,주말,12,16,9,25,18
중구,ST-1771,445,주말,13,9,17,26,13
중구,ST-1771,445,주말,14,17,25,42,19
중구,ST-1771,445,주말,15,24,22,46,27
중구,ST-1771,445,주말,16,34,25,59,25
중구,ST-1771,445,주말,17,30,17,47,9
중구,ST-1771,445,주말,18,10,20,30,1
중구,ST-1771,445,주말,19,13,16,29,8
중구,ST-1771,445,주말,20,10,11,21,12
중구,ST-1771,445,주말,21,9,6,15,15
중구,ST-1771,445,주말,22,4,3,7,8
중구,ST-1771,445,주말,23,5,5,10,8
중구,ST-1771,445,평일,0,12,1,13,9
중구,ST-1771,445,평일,1,3,0,3,4
중구,ST-1771,445,평일,2,1,1,2,3
중구,ST-1771,445,평일,3,1,3,4,3
중구,ST-1771,445,평일,4,0,2,2,4
중구,ST-1771,445,평일,5,1,27,28,4
중구,ST-1771,445,평일,6,3,52,55,28
중구,ST-1771,445,평일,7,95,227,322,71
중구,ST-1771,445,평일,8,189,269,458,187
중구,ST-1771,445,평일,9,50,148,198,255
