대여소_ID,대여소명,주간,시간대,동일_대여소_반납,유출_건수,유입_건수,중구_내_이동_건수
ST-2526,명동_002_7,평일,11,11,52,24,35
ST-2526,명동_002_7,평일,12,11,26,31,26
ST-2526,명동_002_7,평일,13,14,39,30,15
ST-2526,명동_002_7,평일,14,17,25,18,13
ST-2526,명동_002_7,평일,15,3,41,35,17
ST-2526,명동_002_7,평일,16,7,67,49,30
ST-2526,명동_002_7,평일,17,12,163,81,49
ST-2526,명동_002_7,평일,18,12,157,38,51
ST-2526,명동_002_7,평일,19,0,23,16,5
ST-2526,명동_002_7,평일,20,3,22,20,11
ST-2526,명동_002_7,평일,21,1,20,11,9
ST-2526,명동_002_7,평일,22,1,13,27,15
ST-2526,명동_002_7,평일,23,0,8,7,5
ST-2527,명동_003_7,주말,0,0,3,0,3
ST-2527,명동_003_7,주말,1,0,3,2,7
ST-2527,명동_003_7,주말,2,0,2,2,6
ST-2527,명동_003_7,주말,3,0,2,0,2
ST-2527,명동_003_7,주말,4,0,0,2,0
ST-2527,명동_003_7,주말,5,0,1,0,0
ST-2527,명동_003_7,주말,6,0,4,8,7
ST-2527,명동_003_7,주말,7,0,4,9,9
ST-2527,명동_003_7,주말,8,0,3,6,14
ST-2527,명동_003_7,주말,9,0,5,6,5
ST-2527,명동_003_7,주말,10,0,2,17,7
ST-2527,명동_003_7,주말,11,6,9,16,9
ST-2527,명동_003_7,주말,12,2,7,15,32
ST-2527,명동_003_7,주말,13,0,10,10,16
ST-2527,명동_003_7,주말,14,0,13,8,25
ST-2527,명동_003_7,주말,15,4,10,13,27
ST-2527,명동_003_7,주말,16,3,26,16,36
ST-2527,명동_003_7,주말,17,1,17,11,37
ST-2527,명동_003_7,주말,18,1,25,8,22
ST-2527,명동_003_7,주말,19,3,29,14,24
ST-2527,명동_003_7,주말,20,0,18,16,36
ST-2527,명동_003_7,주말,21,3,20,4,36
ST-2527,명동_003_7,주말,22,0,16,1,17
ST-2527,명동_003_7,주말,23,0,13,0,9
ST-2527,명동_003_7,평일,0,0,8,1,10
ST-2527,명동_003_7,평일,1,0,4,1,0
ST-2527,명동_003_7,평일,2,0,6,0,3
ST-2527,명동_003_7,평일,3,0,3,3,3
ST-2527,명동_003_7,평일,4,0,4,17,2
ST-2527,명동_003_7,평일,5,1,4,43,16
ST-2527,명동_003_7,평일,6,0,12,41,64
ST-2527,명동_003_7,평일,7,1,12,90,86
ST-2527,명동_003_7,평일,8,0,34,38,128
ST-2527,명동_003_7,평일,9,1,6,19,72
ST-2527,명동_003_7,평일,10,6,5,13,40
ST-2527,명동_003_7,평일,11,2,18,29,39
ST-2527,명동_003_7,평일,12,10,9,36,78
ST-2527,명동_003_7,평일,13,9,16,20,67
ST-2527,명동_003_7,평일,14,13,21,22,50
ST-2527,명동_003_7,평일,15,4,35,20,44
ST-2527,명동_003_7,평일,16,2,37,43,57
ST-2527,명동_003_7,평일,17,4,74,42,133
ST-2527,명동_003_7,평일,18,8,127,87,111
ST-2527,명동_003_7,평일,19,7,58,26,94
ST-2527,명동_003_7,평일,20,19,46,20,58
ST-2527,명동_003_7,평일,21,10,26,13,44
ST-2527,명동_003_7,평일,22,6,27,15,33
ST-2527,명동_003_7,평일,23,0,13,3,15
ST-2624,중림동_012_1,주말,0,0,0,6,2
ST-2624,중림동_012_1,주말,1,0,1,0,0
ST-2624,중림동_012_1,주말,2,0,3,0,2
ST-2624,중림동_012_1,주말,3,0,0,0,0
ST-2624,중림동_012_1,주말,4,0,5,0,0
ST-2624,중림동_012_1,주말,5,0,3,0,0
ST-2624,중림동_012_1,주말,6,0,0,0,4
ST-2624,중림동_012_1,주말,7,0,8,4,0
ST-2624,중림동_012_1,주말,8,0,10,2,0
ST-2624,중림동_012_1,주말,9,0,4,2,0
ST-2624,중림동_012_1,주말,10,0,8,0,0
ST-2624,중림동_012_1,주말,11,0,0,3,3
ST-2624,중림동_012_1,주말,12,1,6,7,2
ST-2624,중림동_012_1,주말,13,1,5,0,4
ST-2624,중림동_012_1,주말,14,1,6,2,0
ST-2624,중림동_012_1,주말,15,1,11,2,8
ST-2624,중림동_012_1,주말,16,0,4,2,7
ST-2624,중림동_012_1,주말,17,0,14,8,7
ST-2624,중림동_012_1,주말,18,0,13,15,6
ST-2624,중림동_012_1,주말,19,0,10,10,4
ST-2624,중림동_012_1,주말,20,4,7,1,7
ST-2624,중림동_012_1,주말,21,0,9,10,4
ST-2624,중림동_012_1,주말,22,0,7,2,6
ST-2624,중림동_012_1,주말,23,0,2,0,6
ST-2624,중림동_012_1,평일,0,0,8,4,5
ST-2624,중림동_012_1,평일,1,2,7,2,11
ST-2624,중림동_012_1,평일,2,0,3,0,4
ST-2624,중림동_012_1,평일,3,0,2,2,0
ST-2624,중림동_012_1,평일,4,0,4,0,3
ST-2624,중림동_012_1,평일,5,0,0,0,3
ST-2624,중림동_012_1,평일,6,0,4,2,26
ST-2624,중림동_012_1,평일,7,0,10,6,15
ST-2624,중림동_012_1,평일,8,0,8,1,6
ST-2624,중림동_012_1,평일,9,0,4,5,3
ST-2624,중림동_012_1,평일,10,0,1,4,3
ST-2624,중림동_012_1,평일,11,0,3,11,6
ST-2624,중림동_012_1,평일,12,0,10,3,5
ST-2624,중림동_012_1,평일,13,0,2,2,4
ST-2624,중림동_012_1,평일,14,0,0,10,0
ST-2624,중림동_012_1,평일,15,0,7,0,11
ST-2624,중림동_012_1,평일,16,0,15,8,9
ST-2624,중림동_012_1,평일,17,0,10,24,11
ST-2624,중림동_012_1,평일,18,2,67,26,16
ST-2624,중림동_012_1,평일,19,0,14,13,21
ST-2624,중림동_012_1,평일,20,0,19,9,22
ST-2624,중림동_012_1,평일,21,0,22,28,11
ST-2624,중림동_012_1,평일,22,0,21,46,19
ST-2624,중림동_012_1,평일,23,0,12,12,11
ST-2625,광희동_011_1,주말,0,0,15,9,21
ST-2625,광희동_011_1,주말,1,2,5,6,14
ST-2625,광희동_011_1,주말,2,0,11,3,5
ST-2625,광희동_011_1,주말,3,0,2,1,1
ST-2625,광희동_011_1,주말,4,0,6,2,0
ST-2625,광희동_011_1,주말,5,1,2,0,0
ST-2625,광희동_011_1,주말,6,3,0,1,7
ST-2625,광희동_011_1,주말,7,0,4,3,3
ST-2625,광희동_011_1,주말,8,0,20,3,2
ST-2625,광희동_011_1,주말,9,0,2,7,32
ST-2625,광희동_011_1,주말,10,2,7,7,14
ST-2625,광희동_011_1,주말,11,6,3,28,11
ST-2625,광희동_011_1,주말,12,5,14,9,18
ST-2625,광희동_011_1,주말,13,5,18,7,22
ST-2625,광희동_011_1,주말,14,3,6,2,21
ST-2625,광희동_011_1,주말,15,2,11,14,20
ST-2625,광희동_011_1,주말,16,3,12,16,23
ST-2625,광희동_011_1,주말,17,3,24,22,37
ST-2625,광희동_011_1,주말,18,1,23,32,27
ST-2625,광희동_011_1,주말,19,5,16,11,35
ST-2625,광희동_011_1,주말,20,2,20,25,27
ST-2625,광희동_011_1,주말,21,3,12,16,21
ST-2625,광희동_011_1,주말,22,1,8,9,8
ST-2625,광희동_011_1,주말,23,1,13,14,17
ST-2625,광희동_011_1,평일,0,4,26,20,30
ST-2625,광희동_011_1,평일,1,0,16,6,12
ST-2625,광희동_011_1,평일,2,2,14,4,4
ST-2625,광희동_011_1,평일,3,0,6,5,0
ST-2625,광희동_011_1,평일,4,0,4,4,8
ST-2625,광희동_011_1,평일,5,4,0,0,24
ST-2625,광희동_011_1,평일,6,0,6,3,45
ST-2625,광희동_011_1,평일,7,2,8,13,36
ST-2625,광희동_011_1,평일,8,0,36,28,27
ST-2625,광희동_011_1,평일,9,9,40,62,97
ST-2625,광희동_011_1,평일,10,23,19,23,62
ST-2625,광희동_011_1,평일,11,9,21,19,86
ST-2625,광희동_011_1,평일,12,11,12,24,65
ST-2625,광희동_011_1,평일,13,10,28,22,74
ST-2625,광희동_011_1,평일,14,16,25,20,72
ST-2625,광희동_011_1,평일,15,17,50,12,75
ST-2625,광희동_011_1,평일,16,21,23,25,85
ST-2625,광희동_011_1,평일,17,11,43,58,93
ST-2625,광희동_011_1,평일,18,7,80,109,117
ST-2625,광희동_011_1,평일,19,6,103,61,138
ST-2625,광희동_011_1,평일,20,6,53,39,64
ST-2625,광희동_011_1,평일,21,17,58,40,75
ST-2625,광희동_011_1,평일,22,5,46,35,48
ST-2625,광희동_011_1,평일,23,0,25,26,17
ST-2626,광희동_002_2,주말,0,0,8,6,7
ST-2626,광희동_002_2,주말,1,1,8,4,2
ST-2626,광희동_002_2,주말,2,3,10,6,7
ST-2626,광희동_002_2,주말,3,0,6,0,6
ST-2626,광희동_002_2,주말,4,0,0,0,3
ST-2626,광희동_002_2,주말,5,0,1,0,1
ST-2626,광희동_002_2,주말,6,0,0,0,2
ST-2626,광희동_002_2,주말,7,0,4,0,0
ST-2626,광희동_002_2,주말,8,2,1,4,6
ST-2626,광희동_002_2,주말,9,2,8,3,6
ST-2626,광희동_002_2,주말,10,0,9,11,5
ST-2626,광희동_002_2,주말,11,0,9,17,12
ST-2626,광희동_002_2,주말,12,0,11,5,15
ST-2626,광희동_002_2,주말,13,0,9,10,14
ST-2626,광희동_002_2,주말,14,0,8,5,11
ST-2626,광희동_002_2,주말,15,6,8,10,20
ST-2626,광희동_002_2,주말,16,4,8,7,17
ST-2626,광희동_002_2,주말,17,0,7,5,12
ST-2626,광희동_002_2,주말,18,1,5,13,18
ST-2626,광희동_002_2,주말,19,1,5,5,19
ST-2626,광희동_002_2,주말,20,1,12,7,10
ST-2626,광희동_002_2,주말,21,1,9,6,13
ST-2626,광희동_002_2,주말,22,2,3,6,9
ST-2626,광희동_002_2,주말,23,0,3,2,2
ST-2626,광희동_002_2,평일,0,0,11,16,12
ST-2626,광희동_002_2,평일,1,0,15,12,9
ST-2626,광희동_002_2,평일,2,0,10,15,10
ST-2626,광희동_002_2,평일,3,0,9,2,8
ST-2626,광희동_002_2,평일,4,0,15,5,12
ST-2626,광희동_002_2,평일,5,0,8,8,11
ST-2626,광희동_002_2,평일,6,0,1,5,7
ST-2626,광희동_002_2,평일,7,2,9,55,52
ST-2626,광희동_002_2,평일,8,2,10,193,67
ST-2626,광희동_002_2,평일,9,7,38,27,61
ST-2626,광희동_002_2,평일,10,22,35,28,55
ST-2626,광희동_002_2,평일,11,17,27,18,37
ST-2626,광희동_002_2,평일,12,13,28,27,41
ST-2626,광희동_002_2,평일,13,22,42,16,43
ST-2626,광희동_002_2,평일,14,16,26,27,36
ST-2626,광희동_002_2,평일,15,20,14,28,59
ST-2626,광희동_002_2,평일,16,14,24,27,66
ST-2626,광희동_002_2,평일,17,11,73,42,82
ST-2626,광희동_002_2,평일,18,14,158,49,96
ST-2626,광희동_002_2,평일,19,5,57,37,61
ST-2626,광희동_002_2,평일,20,11,53,37,65
ST-2626,광희동_002_2,평일,21,5,36,19,37
ST-2626,광희동_002_2,평일,22,4,20,22,36
ST-2626,광희동_002_2,평일,23,0,15,7,23
ST-2693,명동_001_10,주말,0,0,2,0,4
ST-2693,명동_001_10,주말,1,0,2,0,2
ST-2693,명동_001_10,주말,2,0,0,0,1
ST-2693,명동_001_10,주말,3,0,0,0,1
ST-2693,명동_001_10,주말,4,0,0,0,2
ST-2693,명동_001_10,주말,5,0,0,4,0
ST-2693,명동_001_10,주말,6,0,0,8,0
ST-2693,명동_001_10,주말,7,1,6,15,0
ST-2693,명동_001_10,주말,8,1,12,35,3
ST-2693,명동_001_10,주말,9,0,11,28,12
ST-2693,명동_001_10,주말,10,2,11,31,11
ST-2693,명동_001_10,주말,11,2,31,18,8
ST-2693,명동_001_10,주말,12,2,37,30,7
ST-2693,명동_001_10,주말,13,3,26,19,16
ST-2693,명동_001_10,주말,14,3,35,31,17
ST-2693,명동_001_10,주말,15,3,34,21,14
ST-2693,명동_001_10,주말,16,2,29,32,18
ST-2693,명동_001_10,주말,17,1,36,20,13
ST-2693,명동_001_10,주말,18,4,36,22,16
ST-2693,명동_001_10,주말,19,4,18,23,10
ST-2693,명동_001_10,주말,20,4,16,7,4
ST-2693,명동_001_10,주말,21,2,22,7,5
ST-2693,명동_001_10,주말,22,0,12,4,4
ST-2693,명동_001_10,주말,23,0,7,0,5
ST-2693,명동_001_10,평일,0,0,9,3,8
ST-2693,명동_001_10,평일,1,0,7,1,0
ST-2693,명동_001_10,평일,2,0,0,0,3
ST-2693,명동_001_10,평일,3,0,0,3,0
ST-2693,명동_001_10,평일,4,0,0,3,0
ST-2693,명동_001_10,평일,5,0,2,24,2
ST-2693,명동_001_10,평일,6,3,36,85,17
ST-2693,명동_001_10,평일,7,10,79,247,42
ST-2693,명동_001_10,평일,8,7,216,370,74
ST-2693,명동_001_10,평일,9,6,123,107,66
ST-2693,명동_001_10,평일,10,17,95,55,63
ST-2693,명동_001_10,평일,11,16,68,89,106
ST-2693,명동_001_10,평일,12,30,73,90,118
ST-2693,명동_001_10,평일,13,25,105,71,115
ST-2693,명동_001_10,평일,14,21,66,87,85
ST-2693,명동_001_10,평일,15,24,100,89,80
ST-2693,명동_001_10,평일,16,17,130,63,75
ST-2693,명동_001_10,평일,17,29,186,128,78
ST-2693,명동_001_10,평일,18,24,544,96,205
ST-2693,명동_001_10,평일,19,10,205,44,89
ST-2693,명동_001_10,평일,20,4,128,34,57
ST-2693,명동_001_10,평일,21,1,74,22,23
ST-2693,명동_001_10,평일,22,0,39,11,16
ST-2693,명동_001_10,평일,23,0,22,4,10
ST-2786,회현동_003_2,주말,0,0,22,2,10
ST-2786,회현동_003_2,주말,1,0,7,1,4
ST-2786,회현동_003_2,주말,2,0,4,1,0
ST-2786,회현동_003_2,주말,3,0,1,0,0
ST-2786,회현동_003_2,주말,4,0,2,9,2
ST-2786,회현동_003_2,주말,5,0,0,16,7
ST-2786,회현동_003_2,주말,6,0,0,21,3
ST-2786,회현동_003_2,주말,7,0,0,19,0
ST-2786,회현동_003_2,주말,8,0,7,36,15
ST-2786,회현동_003_2,주말,9,0,20,11,12
ST-2786,회현동_003_2,주말,10,0,13,19,9
ST-2786,회현동_003_2,주말,11,0,20,11,16
ST-2786,회현동_003_2,주말,12,1,9,15,6
ST-2786,회현동_003_2,주말,13,2,23,27,20
ST-2786,회현동_003_2,주말,14,1,25,32,14
ST-2786,회현동_003_2,주말,15,0,20,30,17
ST-2786,회현동_003_2,주말,16,1,26,15,24
ST-2786,회현동_003_2,주말,17,1,32,37,16
ST-2786,회현동_003_2,주말,18,6,36,29,22
ST-2786,회현동_003_2,주말,19,2,34,22,18
ST-2786,회현동_003_2,주말,20,3,33,24,20
ST-2786,회현동_003_2,주말,21,3,31,22,13
ST-2786,회현동_003_2,주말,22,0,21,15,25
ST-2786,회현동_003_2,주말,23,0,14,3,7
ST-2786,회현동_003_2,평일,0,3,35,8,16
ST-2786,회현동_003_2,평일,1,0,6,0,2
ST-2786,회현동_003_2,평일,2,5,5,1,3
ST-2786,회현동_003_2,평일,3,0,0,3,1
ST-2786,회현동_003_2,평일,4,0,0,16,0
ST-2786,회현동_003_2,평일,5,0,6,57,5
ST-2786,회현동_003_2,평일,6,0,19,86,23
ST-2786,회현동_003_2,평일,7,0,156,83,128
ST-2786,회현동_003_2,평일,8,0,66,80,164
ST-2786,회현동_003_2,평일,9,0,22,62,54
ST-2786,회현동_003_2,평일,10,0,12,34,36
ST-2786,회현동_003_2,평일,11,0,24,27,8
ST-2786,회현동_003_2,평일,12,2,16,28,18
ST-2786,회현동_003_2,평일,13,3,27,33,27
ST-2786,회현동_003_2,평일,14,3,24,47,10
ST-2786,회현동_003_2,평일,15,2,38,59,40
ST-2786,회현동_003_2,평일,16,5,46,56,16
ST-2786,회현동_003_2,평일,17,4,92,238,57
ST-2786,회현동_003_2,평일,18,8,226,276,86
ST-2786,회현동_003_2,평일,19,2,196,103,59
ST-2786,회현동_003_2,평일,20,1,140,55,51
ST-2786,회현동_003_2,평일,21,8,118,72,52
ST-2786,회현동_003_2,평일,22,0,73,30,65
ST-2786,회현동_003_2,평일,23,0,50,19,18
ST-2805,약수동_006_2,주말,0,0,2,0,0
ST-2805,약수동_006_2,주말,1,0,0,0,1
ST-2805,약수동_006_2,주말,2,0,0,0,5
ST-2805,약수동_006_2,주말,3,0,0,0,0
ST-2805,약수동_006_2,주말,4,0,0,0,0
ST-2805,약수동_006_2,주말,5,0,0,0,2
ST-2805,약수동_006_2,주말,6,0,0,4,0
ST-2805,약수동_006_2,주말,7,0,0,5,0
ST-2805,약수동_006_2,주말,8,0,1,3,0
ST-2805,약수동_006_2,주말,9,0,5,0,2
ST-2805,약수동_006_2,주말,10,0,2,0,2
ST-2805,약수동_006_2,주말,11,0,0,0,3
ST-2805,약수동_006_2,주말,12,0,1,0,3
ST-2805,약수동_006_2,주말,13,0,1,0,4
ST-2805,약수동_006_2,주말,14,0,0,3,0
ST-2805,약수동_006_2,주말,15,0,2,1,6
ST-2805,약수동_006_2,주말,16,0,3,0,2
ST-2805,약수동_006_2,주말,17,0,0,3,0
ST-2805,약수동_006_2,주말,18,0,1,5,0
ST-2805,약수동_006_2,주말,19,0,0,0,0
ST-2805,약수동_006_2,주말,20,0,0,0,5
ST-2805,약수동_006_2,주말,21,0,0,0,2
ST-2805,약수동_006_2,주말,22,0,0,0,3
ST-2805,약수동_006_2,주말,23,0,0,2,4
ST-2805,약수동_006_2,평일,0,0,5,2,2
ST-2805,약수동_006_2,평일,1,0,18,2,4
ST-2805,약수동_006_2,평일,2,0,1,2,0
ST-2805,약수동_006_2,평일,3,0,3,2,0
ST-2805,약수동_006_2,평일,4,0,1,0,0
ST-2805,약수동_006_2,평일,5,0,0,0,0
ST-2805,약수동_006_2,평일,6,0,6,7,1
ST-2805,약수동_006_2,평일,7,1,5,17,11
ST-2805,약수동_006_2,평일,8,1,4,6,23
ST-2805,약수동_006_2,평일,9,0,10,3,14
ST-2805,약수동_006_2,평일,10,0,9,1,6
ST-2805,약수동_006_2,평일,11,0,3,2,7
ST-2805,약수동_006_2,평일,12,2,4,3,0
ST-2805,약수동_006_2,평일,13,0,3,0,3
ST-2805,약수동_006_2,평일,14,0,1,1,0
ST-2805,약수동_006_2,평일,15,0,2,6,0
ST-2805,약수동_006_2,평일,16,0,8,18,4
ST-2805,약수동_006_2,평일,17,2,9,13,5
ST-2805,약수동_006_2,평일,18,1,16,13,7
ST-2805,약수동_006_2,평일,19,1,18,7,30
ST-2805,약수동_006_2,평일,20,0,10,5,3
ST-2805,약수동_006_2,평일,21,2,6,4,8
ST-2805,약수동_006_2,평일,22,0,2,2,3
ST-2805,약수동_006_2,평일,23,0,2,0,2
ST-2845,소공동_002_4,주말,0,0,0,0,2
ST-2845,소공동_002_4,주말,1,0,4,0,0
ST-2845,소공동_002_4,주말,2,0,0,0,0
ST-2845,소공동_002_4,주말,3,0,0,0,0
ST-2845,소공동_002_4,주말,4,0,4,0,0
ST-2845,소공동_002_4,주말,5,2,2,0,0
ST-2845,소공동_002_4,주말,6,0,5,0,1
ST-2845,소공동_002_4,주말,7,0,3,0,4
ST-2845,소공동_002_4,주말,8,2,5,1,3
ST-2845,소공동_002_4,주말,9,2,2,2,9
ST-2845,소공동_002_4,주말,10,2,16,13,5
ST-2845,소공동_002_4,주말,11,7,13,14,6
ST-2845,소공동_002_4,주말,12,1,11,2,6
ST-2845,소공동_002_4,주말,13,2,14,4,8
ST-2845,소공동_002_4,주말,14,1,16,8,5
ST-2845,소공동_002_4,주말,15,0,9,5,5
ST-2845,소공동_002_4,주말,16,0,16,13,6
ST-2845,소공동_002_4,주말,17,3,13,10,14
ST-2845,소공동_002_4,주말,18,4,8,6,6
ST-2845,소공동_002_4,주말,19,0,15,15,8
ST-2845,소공동_002_4,주말,20,3,22,10,4
ST-2845,소공동_002_4,주말,21,1,4,6,1
ST-2845,소공동_002_4,주말,22,0,6,2,2
ST-2845,소공동_002_4,주말,23,0,2,4,0
ST-2845,소공동_002_4,평일,0,0,9,1,4
ST-2845,소공동_002_4,평일,1,0,5,8,0
ST-2845,소공동_002_4,평일,2,0,8,5,0
ST-2845,소공동_002_4,평일,3,6,6,19,1
ST-2845,소공동_002_4,평일,4,8,8,8,1
ST-2845,소공동_002_4,평일,5,0,17,0,0
ST-2845,소공동_002_4,평일,6,12,13,3,9
ST-2845,소공동_002_4,평일,7,3,15,53,46
ST-2845,소공동_002_4,평일,8,15,77,204,102
ST-2845,소공동_002_4,평일,9,11,67,43,68
ST-2845,소공동_002_4,평일,10,5,14,18,19
ST-2845,소공동_002_4,평일,11,3,36,18,49
ST-2845,소공동_002_4,평일,12,12,40,28,33
ST-2845,소공동_002_4,평일,13,6,26,25,29
ST-2845,소공동_002_4,평일,14,3,47,28,21
ST-2845,소공동_002_4,평일,15,1,31,19,23
ST-2845,소공동_002_4,평일,16,4,31,40,34
ST-2845,소공동_002_4,평일,17,7,99,60,85
ST-2845,소공동_002_4,평일,18,8,146,53,128
ST-2845,소공동_002_4,평일,19,4,49,26,34
ST-2845,소공동_002_4,평일,20,17,43,43,20
ST-2845,소공동_002_4,평일,21,5,41,36,19
ST-2845,소공동_002_4,평일,22,7,39,17,22
ST-2845,소공동_002_4,평일,23,0,29,4,8
ST-2903,황학동_007_1,주말,0,0,12,22,2
ST-2903,황학동_007_1,주말,1,0,7,8,2
ST-2903,황학동_007_1,주말,2,4,7,8,1
ST-2903,황학동_007_1,주말,3,4,4,5,1
ST-2903,황학동_007_1,주말,4,0,4,11,0
ST-2903,황학동_007_1,주말,5,0,12,3,0
ST-2903,황학동_007_1,주말,6,0,9,10,2
ST-2903,황학동_007_1,주말,7,0,11,9,12
ST-2903,황학동_007_1,주말,8,2,14,14,11
ST-2903,황학동_007_1,주말,9,0,13,33,8
ST-2903,황학동_007_1,주말,10,2,22,22,26
ST-2903,황학동_007_1,주말,11,2,32,17,32
ST-2903,황학동_007_1,주말,12,2,23,18,4
ST-2903,황학동_007_1,주말,13,0,40,32,19
ST-2903,황학동_007_1,주말,14,3,43,41,10
ST-2903,황학동_007_1,주말,15,6,67,50,20
ST-2903,황학동_007_1,주말,16,5,57,59,16
ST-2903,황학동_007_1,주말,17,10,77,51,16
ST-2903,황학동_007_1,주말,18,9,87,82,30
ST-2903,황학동_007_1,주말,19,11,87,97,24
ST-2903,황학동_007_1,주말,20,9,71,69,41
ST-2903,황학동_007_1,주말,21,4,67,38,44
ST-2903,황학동_007_1,주말,22,4,43,36,12
ST-2903,황학동_007_1,주말,23,2,27,13,4
ST-2903,황학동_007_1,평일,0,1,25,42,3
ST-2903,황학동_007_1,평일,1,2,35,25,2
ST-2903,황학동_007_1,평일,2,6,15,9,5
ST-2903,황학동_007_1,평일,3,1,16,11,0
ST-2903,황학동_007_1,평일,4,2,51,15,4
ST-2903,황학동_007_1,평일,5,3,121,43,14
ST-2903,황학동_007_1,평일,6,1,130,40,30
ST-2903,황학동_007_1,평일,7,2,70,86,81
ST-2903,황학동_007_1,평일,8,0,90,182,85
ST-2903,황학동_007_1,평일,9,10,89,150,73
ST-2903,황학동_007_1,평일,10,7,77,65,58
ST-2903,황학동_007_1,평일,11,23,81,90,75
ST-2903,황학동_007_1,평일,12,11,90,92,66
ST-2903,황학동_007_1,평일,13,25,108,102,61
ST-2903,황학동_007_1,평일,14,19,103,110,41
ST-2903,황학동_007_1,평일,15,22,82,82,54
ST-2903,황학동_007_1,평일,16,8,131,101,23
ST-2903,황학동_007_1,평일,17,18,189,185,32
ST-2903,황학동_007_1,평일,18,23,323,312,47
ST-2903,황학동_007_1,평일,19,26,282,235,50
ST-2903,황학동_007_1,평일,20,23,253,172,54
ST-2903,황학동_007_1,평일,21,22,216,164,50
ST-2903,황학동_007_1,평일,22,9,177,129,37
ST-2903,황학동_007_1,평일,23,4,72,61,19
ST-3052,필동_008_1,주말,0,0,2,6,2
ST-3052,필동_008_1,주말,1,0,0,1,3
ST-3052,필동_008_1,주말,2,0,0,2,3
ST-3052,필동_008_1,주말,3,0,2,2,2
ST-3052,필동_008_1,주말,4,0,1,3,0
ST-3052,필동_008_1,주말,5,0,1,0,0
ST-3052,필동_008_1,주말,6,0,6,1,0
ST-3052,필동_008_1,주말,7,0,2,3,6
ST-3052,필동_008_1,주말,8,1,0,3,9
ST-3052,필동_008_1,주말,9,2,8,5,15
ST-3052,필동_008_1,주말,10,5,7,5,6
ST-3052,필동_008_1,주말,11,0,3,5,24
ST-3052,필동_008_1,주말,12,0,1,0,12
ST-3052,필동_008_1,주말,13,0,5,9,14
ST-3052,필동_008_1,주말,14,1,6,8,10
ST-3052,필동_008_1,주말,15,1,11,7,14
ST-3052,필동_008_1,주말,16,3,7,4,16
ST-3052,필동_008_1,주말,17,0,16,5,2
ST-3052,필동_008_1,주말,18,3,5,12,6
ST-3052,필동_008_1,주말,19,0,3,6,8
ST-3052,필동_008_1,주말,20,2,8,12,10
ST-3052,필동_008_1,주말,21,0,10,10,6
ST-3052,필동_008_1,주말,22,4,3,8,5
ST-3052,필동_008_1,주말,23,0,0,8,4
ST-3052,필동_008_1,평일,0,0,21,5,3
ST-3052,필동_008_1,평일,1,5,18,4,10
ST-3052,필동_008_1,평일,2,0,3,3,7
ST-3052,필동_008_1,평일,3,0,7,3,6
ST-3052,필동_008_1,평일,4,0,5,5,1
ST-3052,필동_008_1,평일,5,0,0,3,22
ST-3052,필동_008_1,평일,6,0,0,10,15
ST-3052,필동_008_1,평일,7,0,23,36,40
ST-3052,필동_008_1,평일,8,7,32,73,55
ST-3052,필동_008_1,평일,9,10,32,37,38
ST-3052,필동_008_1,평일,10,13,19,11,49
ST-3052,필동_008_1,평일,11,10,14,20,44
ST-3052,필동_008_1,평일,12,21,15,12,69
ST-3052,필동_008_1,평일,13,9,16,16,38
ST-3052,필동_008_1,평일,14,11,35,12,37
ST-3052,필동_008_1,평일,15,4,15,12,76
ST-3052,필동_008_1,평일,16,10,18,9,50
ST-3052,필동_008_1,평일,17,1,19,15,45
ST-3052,필동_008_1,평일,18,6,35,18,41
ST-3052,필동_008_1,평일,19,1,39,13,38
ST-3052,필동_008_1,평일,20,6,31,17,37
ST-3052,필동_008_1,평일,21,3,26,18,26
ST-3052,필동_008_1,평일,22,5,12,12,17
ST-3052,필동_008_1,평일,23,1,7,6,12
ST-3053,중림동_001_1,주말,0,0,4,3,2
ST-3053,중림동_001_1,주말,1,0,12,1,4
ST-3053,중림동_001_1,주말,2,0,8,0,2
ST-3053,중림동_001_1,주말,3,0,4,0,7
ST-3053,중림동_001_1,주말,4,0,0,0,2
ST-3053,중림동_001_1,주말,5,0,0,0,1
ST-3053,중림동_001_1,주말,6,0,2,0,0
ST-3053,중림동_001_1,주말,7,0,2,0,0
ST-3053,중림동_001_1,주말,8,0,12,5,6
ST-3053,중림동_001_1,주말,9,0,14,1,22
ST-3053,중림동_001_1,주말,10,0,14,0,10
ST-3053,중림동_001_1,주말,11,1,11,0,3
ST-3053,중림동_001_1,주말,12,1,3,4,11
ST-3053,중림동_001_1,주말,13,1,7,3,7
ST-3053,중림동_001_1,주말,14,0,11,5,9
ST-3053,중림동_001_1,주말,15,0,9,0,4
ST-3053,중림동_001_1,주말,16,6,8,2,10
ST-3053,중림동_001_1,주말,17,3,17,0,9
ST-3053,중림동_001_1,주말,18,0,13,2,11
ST-3053,중림동_001_1,주말,19,1,2,0,12
ST-3053,중림동_001_1,주말,20,2,12,1,4
ST-3053,중림동_001_1,주말,21,1,15,3,3
ST-3053,중림동_001_1,주말,22,0,9,2,7
ST-3053,중림동_001_1,주말,23,0,5,1,2
ST-3053,중림동_001_1,평일,0,0,2,6,8
ST-3053,중림동_001_1,평일,1,0,10,4,0
ST-3053,중림동_001_1,평일,2,0,5,3,2
ST-3053,중림동_001_1,평일,3,0,9,2,2
ST-3053,중림동_001_1,평일,4,0,6,1,4
